route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,route_direction,trip_note,bikes_allowed
"26-64-sj2-1","TA+R69+8","2187200","26-64-sj2-1.34.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2187461","26-64-sj2-1.35.H","Ettalong Beach","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2187498","26-64-sj2-1.29.H","Kincumber","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R65#1+8","2187529","26-64-sj2-1.1.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2187608","26-64-sj2-1.32.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2187655","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2187727","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R65#1+8","2187740","26-64-sj2-1.23.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2187873","26-64-sj2-1.34.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2187875","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2187943","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R65#1+8","2188036","26-64-sj2-1.6.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2188062","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2188067","26-64-sj2-1.35.H","Ettalong Beach","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2188074","26-64-sj2-1.27.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2188111","26-64-sj2-1.10.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R65#1+8","2188211","26-64-sj2-1.17.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2305753","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2305758","26-64-sj2-1.26.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2305796","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2305855","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2305865","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2305892","26-64-sj2-1.13.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2305894","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2305903","26-64-sj2-1.39.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","69",""
"26-64-sj2-1","TA+TT21+8","2305907","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2305909","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2305939","26-64-sj2-1.30.H","Kincumber","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2305959","26-64-sj2-1.28.H","Kincumber","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2305982","26-64-sj2-1.37.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","69",""
"26-64-sj2-1","TA+TT21+8","2306002","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306050","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306060","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2306073","26-64-sj2-1.33.H","Ettalong Beach","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2306096","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R65#1+8","2306108","26-64-sj2-1.8.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306157","26-64-sj2-1.30.H","Kincumber","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306196","26-64-sj2-1.35.H","Ettalong Beach","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306259","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306269","26-64-sj2-1.35.H","Ettalong Beach","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2306275","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306300","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306304","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306320","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2306329","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2306361","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2306375","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306381","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306391","26-64-sj2-1.12.R","Kincumber","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ij+8","2306392","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2306396","26-64-sj2-1.40.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R53#1+8","2364469","26-64-sj2-1.34.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R53#1+8","2364529","26-64-sj2-1.36.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","65",""
"26-64-sj2-1","TA+R53#1+8","2364545","26-64-sj2-1.38.H","Woy Woy","0","","1","Gosford to Woy Woy via Empire Bay & Kincumber","65",""
"26-64-sj2-1","TA+TT21+8","2413654","26-64-sj2-1.24.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ik#1+8","2413706","26-64-sj2-1.24.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ik#1+8","2413714","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413733","26-64-sj2-1.5.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2413749","26-64-sj2-1.20.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413777","26-64-sj2-1.24.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ik#1+8","2413789","26-64-sj2-1.7.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2413803","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2413826","26-64-sj2-1.3.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413851","26-64-sj2-1.4.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413858","26-64-sj2-1.5.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413897","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413937","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ik#1+8","2413939","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413944","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2413950","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2413953","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ik#1+8","2413967","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2413980","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2413994","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2414002","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ik#1+8","2414015","26-64-sj2-1.9.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R69+8","2414027","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2414050","26-64-sj2-1.19.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2414053","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+TT21+8","2414090","26-64-sj2-1.22.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+R52#1+8","2414123","26-64-sj2-1.16.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+ik#1+8","2414139","26-64-sj2-1.24.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+hr#1+8","2433079","26-64-sj2-1.18.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+hr#1+8","2433081","26-64-sj2-1.18.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+hr#1+8","2433094","26-64-sj2-1.15.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-64-sj2-1","TA+hr#1+8","2433103","26-64-sj2-1.2.R","Gosford","1","","1","Woy Woy to Gosford via Empire Bay & Kincumber","",""
"26-65-sj2-1","TA+R53+8","2185913","26-65-sj2-1.9.H","Macmasters Beach","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","65",""
"26-65-sj2-1","TA+ij#1+8","2185936","26-65-sj2-1.1.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+R52+8","2186212","26-65-sj2-1.13.H","Wagstaffe","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+TT21#1+8","2186249","26-65-sj2-1.1.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+ij#1+8","2186373","26-65-sj2-1.3.R","Erina","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+ij#1+8","2186600","26-65-sj2-1.1.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+ij#1+8","2187131","26-65-sj2-1.10.H","Macmasters Beach","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+ij#1+8","2187193","26-65-sj2-1.1.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+R65+8","2187201","26-65-sj2-1.5.R","Gosford","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","65",""
"26-65-sj2-1","TA+ij#1+8","2187247","26-65-sj2-1.1.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+R53+8","2187492","26-65-sj2-1.2.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+TT21#1+8","2187724","26-65-sj2-1.8.H","Macmasters Beach","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+TT21#1+8","2187744","26-65-sj2-1.8.H","Macmasters Beach","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+ij#1+8","2188082","26-65-sj2-1.10.H","Macmasters Beach","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+ij#1+8","2188173","26-65-sj2-1.1.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+R53+8","2188201","26-65-sj2-1.13.H","Wagstaffe","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+R52+8","2305752","26-65-sj2-1.12.H","Wagstaffe","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","69",""
"26-65-sj2-1","TA+TT21#1+8","2305782","26-65-sj2-1.1.R","Kincumber","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+ij#1+8","2306319","26-65-sj2-1.8.H","Macmasters Beach","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+ij#1+8","2306324","26-65-sj2-1.8.H","Macmasters Beach","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","",""
"26-65-sj2-1","TA+R53+8","2364513","26-65-sj2-1.11.H","Wagstaffe","0","","1","Gosford to Wagstaffe via Kincumber & Macmasters Beach","65",""
"26-65-sj2-1","TA+R52+8","2413762","26-65-sj2-1.4.R","Gosford","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","",""
"26-65-sj2-1","TA+R52+8","2413886","26-65-sj2-1.7.R","Gosford","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","69",""
"26-65-sj2-1","TA+hr+8","2433096","26-65-sj2-1.6.R","Gosford","1","","1","Wagstaffe to Gosford via Macmasters Beach & Kincumber","65",""
"26-66A-sj2-1","TA+R65#1+8","2185864","26-66A-sj2-1.5.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R53#1+8","2186127","26-66A-sj2-1.2.R","Green Point","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2187246","26-66A-sj2-1.12.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ij+8","2187545","26-66A-sj2-1.1.R","Erina","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2187698","26-66A-sj2-1.3.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2305774","26-66A-sj2-1.16.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2305809","26-66A-sj2-1.5.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2305856","26-66A-sj2-1.5.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2305883","26-66A-sj2-1.10.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2306000","26-66A-sj2-1.16.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2306224","26-66A-sj2-1.5.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2306310","26-66A-sj2-1.8.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2306365","26-66A-sj2-1.16.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R65#1+8","2364428","26-66A-sj2-1.14.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+TT21+8","2413632","26-66A-sj2-1.17.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+TT21+8","2413668","26-66A-sj2-1.6.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2413707","26-66A-sj2-1.17.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R69+8","2413711","26-66A-sj2-1.15.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2413760","26-66A-sj2-1.17.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2413764","26-66A-sj2-1.6.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R69+8","2413768","26-66A-sj2-1.15.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2413773","26-66A-sj2-1.13.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2413775","26-66A-sj2-1.6.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+TT21+8","2413787","26-66A-sj2-1.7.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+TT21+8","2413818","26-66A-sj2-1.17.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R52#1+8","2413856","26-66A-sj2-1.4.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2413899","26-66A-sj2-1.11.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+TT21+8","2413903","26-66A-sj2-1.17.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R52#1+8","2413949","26-66A-sj2-1.7.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+TT21+8","2413970","26-66A-sj2-1.7.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2413987","26-66A-sj2-1.6.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2414004","26-66A-sj2-1.6.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2414018","26-66A-sj2-1.17.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R52#1+8","2414029","26-66A-sj2-1.4.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+ik#1+8","2414115","26-66A-sj2-1.9.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+R69+8","2414129","26-66A-sj2-1.6.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+TT21+8","2414149","26-66A-sj2-1.7.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+hr#1+8","2433102","26-66A-sj2-1.4.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
"26-66A-sj2-1","TA+hr#1+8","2433107","26-66A-sj2-1.15.R","Gosford","1","","1","Gosford to Avoca Beach & Copacabana via Kincumber & Green Pt (Loop Service)","",""
