pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"2765291_276510_ENT1_walkway_1","2765291","276510_ENT1","1","1","12"
"2765292_276510_ENT3_walkway_1","2765292","276510_ENT3","1","1","42"
"276518_276510_ENT1_walkway_1","276518","276510_ENT1","1","1","48"
"276551_276510_ENT2_walkway_1","276551","276510_ENT2","1","1","90"
"2765253_276510_ENT1_walkway_1","2765253","276510_ENT1","1","1","24"
"276510_ENT2_276510_DP1_walkway_1","276510_ENT2","276510_DP1","1","1","12"
"276510_DP1_276510_ENT3_walkway_1","276510_DP1","276510_ENT3","1","1","12"
"2756451_275620_ENT1_walkway_1","2756451","275620_ENT1","1","1","12"
"2756123_275620_ENT1_walkway_1","2756123","275620_ENT1","1","1","72"
"2756124_275620_ENT1_walkway_1","2756124","275620_ENT1","1","1","72"
"275620_ENT1_275620_CCP2_walkway_1","275620_ENT1","275620_CCP2","1","1","90"
"275620_ENT1_275620_TXI1_walkway_1","275620_ENT1","275620_TXI1","1","1","72"
"275620_ENT1_275620_KAR1_walkway_1","275620_ENT1","275620_KAR1","1","1","84"
"275620_ENT1_275620_LKR1_walkway_1","275620_ENT1","275620_LKR1","1","1","90"
"275620_ENT1_275620_CCP1_walkway_1","275620_ENT1","275620_CCP1","1","1","240"
"2756123_2756124_walkway_1","2756123","2756124","1","1","120"
"2154262_2154391_DP3_escalator_1","2154262","2154391_DP3","4","1","30"
"2154263_2154391_DP3_escalator_1","2154263","2154391_DP3","4","1","30"
"2154262_2154391_DP5_escalator_1","2154262","2154391_DP5","4","1","30"
"2154263_2154391_DP5_escalator_1","2154263","2154391_DP5","4","1","30"
"2154262_2154391_DP4_elevator_1","2154262","2154391_DP4","5","1","60"
"2154263_2154391_DP4_elevator_1","2154263","2154391_DP4","5","1","60"
"2154394_2154391_ENT1_walkway_1","2154394","2154391_ENT1","1","1","60"
"2154396_2154391_ENT1_walkway_1","2154396","2154391_ENT1","1","1","60"
"2154394_215422_walkway_1","2154394","215422","1","1","300"
"2154396_215422_walkway_1","2154396","215422","1","1","300"
"2154394_2154397_walkway_1","2154394","2154397","1","1","120"
"2154394_2154395_walkway_1","2154394","2154395","1","1","120"
"2154396_2154397_walkway_1","2154396","2154397","1","1","120"
"2154396_2154395_walkway_1","2154396","2154395","1","1","120"
"2154397_2154391_ENT1_walkway_1","2154397","2154391_ENT1","1","1","120"
"2154395_2154391_ENT1_walkway_1","2154395","2154391_ENT1","1","1","120"
"2154397_215422_walkway_1","2154397","215422","1","1","360"
"2154395_215422_walkway_1","2154395","215422","1","1","360"
"215422_2154391_ENT1_walkway_1","215422","2154391_ENT1","1","1","240"
"2154391_ENT1_2154391_TXI1_walkway_1","2154391_ENT1","2154391_TXI1","1","1","60"
"2154391_ENT1_2154391_KAR1_walkway_1","2154391_ENT1","2154391_KAR1","1","1","90"
"2154391_ENT1_2154391_KAR2_walkway_1","2154391_ENT1","2154391_KAR2","1","1","60"
"2154391_ENT1_2154391_DP2_escalator_1","2154391_ENT1","2154391_DP2","4","1","60"
"2154391_ENT1_2154391_DP1_elevator_1","2154391_ENT1","2154391_DP1","5","1","90"
"2154391_DP1_2154391_DP2_walkway_1","2154391_DP1","2154391_DP2","1","1","18"
"2154391_DP2_2154391_CNC_fare_gate_0","2154391_DP2","2154391_CNC","6","0","12"
"2154391_CNC_2154391_DP2_exit_gate_0","2154391_CNC","2154391_DP2","7","0","12"
"2154391_CNC_2154391_DP3_walkway_1","2154391_CNC","2154391_DP3","1","1","6"
"2154391_CNC_2154391_DP4_walkway_1","2154391_CNC","2154391_DP4","1","1","12"
"2154391_CNC_2154391_DP5_walkway_1","2154391_CNC","2154391_DP5","1","1","18"
"2154262_2154263_walkway_1","2154262","2154263","1","1","120"
"2154394_2154396_walkway_1","2154394","2154396","1","1","120"
"2154397_2154395_walkway_1","2154397","2154395","1","1","120"
"2154264_2154392_DP6_escalator_1","2154264","2154392_DP6","4","1","30"
"2154265_2154392_DP6_escalator_1","2154265","2154392_DP6","4","1","30"
"2154264_2154392_DP4_escalator_1","2154264","2154392_DP4","4","1","30"
"2154265_2154392_DP4_escalator_1","2154265","2154392_DP4","4","1","30"
"2154264_2154392_DP5_elevator_1","2154264","2154392_DP5","5","1","60"
"2154265_2154392_DP5_elevator_1","2154265","2154392_DP5","5","1","60"
"2154399_2154392_ENT1_walkway_1","2154399","2154392_ENT1","1","1","60"
"2154398_2154392_ENT1_walkway_1","2154398","2154392_ENT1","1","1","90"
"2154392_ENT1_2154392_KAR1_walkway_1","2154392_ENT1","2154392_KAR1","1","1","90"
"2154392_ENT1_2154392_CCP1_walkway_1","2154392_ENT1","2154392_CCP1","1","1","180"
"2154392_ENT1_2154392_KAR2_walkway_1","2154392_ENT1","2154392_KAR2","1","1","108"
"2154392_ENT1_2154392_TXI1_walkway_1","2154392_ENT1","2154392_TXI1","1","1","600"
"2154392_ENT1_2154392_SHD1_walkway_1","2154392_ENT1","2154392_SHD1","1","1","60"
"2154392_ENT1_2154392_DP3_escalator_1","2154392_ENT1","2154392_DP3","4","1","60"
"2154392_ENT1_2154392_DP1_elevator_1","2154392_ENT1","2154392_DP1","5","1","90"
"2154392_ENT1_2154392_DP2_elevator_1","2154392_ENT1","2154392_DP2","5","1","90"
"2154392_DP1_2154392_DP3_walkway_1","2154392_DP1","2154392_DP3","1","1","18"
"2154392_DP2_2154392_DP3_walkway_1","2154392_DP2","2154392_DP3","1","1","18"
"2154392_DP3_2154392_CNC_fare_gate_0","2154392_DP3","2154392_CNC","6","0","12"
"2154392_CNC_2154392_DP3_exit_gate_0","2154392_CNC","2154392_DP3","7","0","12"
"2154392_DP4_2154392_CNC_walkway_1","2154392_DP4","2154392_CNC","1","1","6"
"2154392_DP5_2154392_CNC_walkway_1","2154392_DP5","2154392_CNC","1","1","12"
"2154392_DP6_2154392_CNC_walkway_1","2154392_DP6","2154392_CNC","1","1","18"
"2154264_2154265_walkway_1","2154264","2154265","1","1","120"
"2153404_2153477_DP5_escalator_1","2153404","2153477_DP5","4","1","30"
"2153405_2153477_DP5_escalator_1","2153405","2153477_DP5","4","1","30"
"2153404_2153477_DP7_escalator_1","2153404","2153477_DP7","4","1","30"
"2153405_2153477_DP7_escalator_1","2153405","2153477_DP7","4","1","30"
"2153404_2153477_DP6_elevator_1","2153404","2153477_DP6","5","1","60"
"2153405_2153477_DP6_elevator_1","2153405","2153477_DP6","5","1","60"
"2153482_2153477_ENT1_walkway_1","2153482","2153477_ENT1","1","1","90"
"2153481_2153477_ENT2_walkway_1","2153481","2153477_ENT2","1","1","60"
"2153477_ENT1_2153477_KAR2_walkway_1","2153477_ENT1","2153477_KAR2","1","1","162"
"2153477_ENT1_2153477_KAR3_walkway_1","2153477_ENT1","2153477_KAR3","1","1","162"
"2153477_ENT1_2153477_KAR1_walkway_1","2153477_ENT1","2153477_KAR1","1","1","48"
"2153477_ENT1_2153477_TXI1_walkway_1","2153477_ENT1","2153477_TXI1","1","1","30"
"2153477_ENT1_2153477_TXI2_walkway_1","2153477_ENT1","2153477_TXI2","1","1","120"
"2153477_ENT1_2153477_SHD1_walkway_1","2153477_ENT1","2153477_SHD1","1","1","60"
"2153477_ENT1_2153477_DP4_escalator_1","2153477_ENT1","2153477_DP4","4","1","42"
"2153477_ENT1_2153477_DP4_elevator_1","2153477_ENT1","2153477_DP4","5","1","90"
"2153477_ENT2_2153477_DP1_walkway_1","2153477_ENT2","2153477_DP1","1","1","6"
"2153477_ENT2_2153477_DP2_walkway_1","2153477_ENT2","2153477_DP2","1","1","18"
"2153477_DP1_2153477_DP3_escalator_1","2153477_DP1","2153477_DP3","4","1","30"
"2153477_DP2_2153477_DP3_elevator_1","2153477_DP2","2153477_DP3","5","1","60"
"2153477_DP3_2153477_DP4_walkway_1","2153477_DP3","2153477_DP4","1","1","60"
"2153477_DP4_2153477_CNC_fare_gate_0","2153477_DP4","2153477_CNC","6","0","18"
"2153477_CNC_2153477_DP4_exit_gate_0","2153477_CNC","2153477_DP4","7","0","18"
"2153477_CNC_2153477_DP5_walkway_1","2153477_CNC","2153477_DP5","1","1","6"
"2153477_CNC_2153477_DP6_walkway_1","2153477_CNC","2153477_DP6","1","1","12"
"2153477_CNC_2153477_DP7_walkway_1","2153477_CNC","2153477_DP7","1","1","18"
"2153404_2153405_walkway_1","2153404","2153405","1","1","120"
"2153402_2153478_CNC2_elevator_1","2153402","2153478_CNC2","5","1","60"
"2153403_2153478_CNC2_elevator_1","2153403","2153478_CNC2","5","1","60"
"2153402_2153478_CNC1_elevator_1","2153402","2153478_CNC1","5","1","60"
"2153403_2153478_CNC1_elevator_1","2153403","2153478_CNC1","5","1","60"
"2153402_2153478_DP1_escalator_1","2153402","2153478_DP1","4","1","42"
"2153403_2153478_DP1_escalator_1","2153403","2153478_DP1","4","1","42"
"2153402_2153478_DP2_escalator_1","2153402","2153478_DP2","4","1","42"
"2153403_2153478_DP2_escalator_1","2153403","2153478_DP2","4","1","42"
"2153483_2153478_ENT1_walkway_1","2153483","2153478_ENT1","1","1","60"
"2153484_2153478_ENT2_walkway_1","2153484","2153478_ENT2","1","1","60"
"2153478_ENT1_2153478_CNC1_fare_gate_0","2153478_ENT1","2153478_CNC1","6","0","30"
"2153478_CNC1_2153478_ENT1_exit_gate_0","2153478_CNC1","2153478_ENT1","7","0","30"
"2153478_CNC1_2153478_DP1_walkway_1","2153478_CNC1","2153478_DP1","1","1","6"
"2153478_DP2_2153478_CNC2_walkway_1","2153478_DP2","2153478_CNC2","1","1","6"
"2153478_CNC2_2153478_ENT2_exit_gate_0","2153478_CNC2","2153478_ENT2","7","0","30"
"2153478_ENT2_2153478_CNC2_fare_gate_0","2153478_ENT2","2153478_CNC2","6","0","30"
"2153478_ENT2_2153478_TXI1_walkway_1","2153478_ENT2","2153478_TXI1","1","1","30"
"2153478_ENT2_2153478_KAR1_walkway_1","2153478_ENT2","2153478_KAR1","1","1","60"
"2153478_ENT2_2153478_CCP1_walkway_1","2153478_ENT2","2153478_CCP1","1","1","240"
"2153478_ENT2_2153478_KAR2_walkway_1","2153478_ENT2","2153478_KAR2","1","1","60"
"2153478_ENT2_2153478_KAR3_walkway_1","2153478_ENT2","2153478_KAR3","1","1","60"
"2153478_ENT2_2153478_KAR4_walkway_1","2153478_ENT2","2153478_KAR4","1","1","60"
"2153478_ENT2_2153478_SHD1_walkway_1","2153478_ENT2","2153478_SHD1","1","1","30"
"2153402_2153403_walkway_1","2153402","2153403","1","1","120"
"2155265_2155382_DP1_elevator_1","2155265","2155382_DP1","5","1","90"
"2155265_2155382_DP3_escalator_1","2155265","2155382_DP3","4","1","60"
"2155266_2155382_DP2_elevator_1","2155266","2155382_DP2","5","1","90"
"2155266_2155382_DP4_escalator_1","2155266","2155382_DP4","4","1","60"
"2155223_2155382_ENT1_walkway_1","2155223","2155382_ENT1","1","1","210"
"2155223_2155192_walkway_1","2155223","2155192","1","1","120"
"2155192_2155382_ENT1_walkway_1","2155192","2155382_ENT1","1","1","132"
"2155461_2155382_ENT1_walkway_1","2155461","2155382_ENT1","1","1","60"
"2155456_2155382_ENT1_walkway_1","2155456","2155382_ENT1","1","1","120"
"2155462_2155382_ENT1_walkway_1","2155462","2155382_ENT1","1","1","120"
"2155382_ENT1_2155382_CCP2_walkway_1","2155382_ENT1","2155382_CCP2","1","1","300"
"2155382_ENT1_2155382_CCP1_walkway_1","2155382_ENT1","2155382_CCP1","1","1","300"
"2155382_ENT1_2155382_TXI1_walkway_1","2155382_ENT1","2155382_TXI1","1","1","90"
"2155382_ENT1_2155382_KAR1_walkway_1","2155382_ENT1","2155382_KAR1","1","1","90"
"2155382_ENT1_2155382_KAR2_walkway_1","2155382_ENT1","2155382_KAR2","1","1","150"
"2155382_ENT1_2155382_CNC_fare_gate_0","2155382_ENT1","2155382_CNC","6","0","18"
"2155382_CNC_2155382_ENT1_exit_gate_0","2155382_CNC","2155382_ENT1","7","0","18"
"2155382_ENT1_2155382_LKR1_walkway_1","2155382_ENT1","2155382_LKR1","1","1","30"
"2155382_CNC_2155382_DP1_walkway_1","2155382_CNC","2155382_DP1","1","1","12"
"2155382_CNC_2155382_DP2_walkway_1","2155382_CNC","2155382_DP2","1","1","12"
"2155382_CNC_2155382_DP3_walkway_1","2155382_CNC","2155382_DP3","1","1","12"
"2155382_CNC_2155382_DP4_walkway_1","2155382_CNC","2155382_DP4","1","1","12"
"2155267_2155383_DP2_elevator_1","2155267","2155383_DP2","5","1","90"
"2155267_2155383_DP8_escalator_1","2155267","2155383_DP8","4","1","42"
"2155268_2155383_DP1_elevator_1","2155268","2155383_DP1","5","1","90"
"2155268_2155383_DP14_escalator_1","2155268","2155383_DP14","4","1","42"
"2155458_2155383_ENT1_walkway_1","2155458","2155383_ENT1","1","1","60"
"2155457_2155383_ENT1_walkway_1","2155457","2155383_ENT1","1","1","60"
"2155383_ENT1_2155383_CNC_fare_gate_0","2155383_ENT1","2155383_CNC","6","0","18"
"2155383_CNC_2155383_ENT1_exit_gate_0","2155383_CNC","2155383_ENT1","7","0","18"
"2155383_ENT1_2155383_KAR2_walkway_1","2155383_ENT1","2155383_KAR2","1","1","36"
"2155383_ENT1_2155383_LKR1_walkway_1","2155383_ENT1","2155383_LKR1","1","1","174"
"2155383_ENT1_2155383_KAR3_walkway_1","2155383_ENT1","2155383_KAR3","1","1","144"
"2155383_ENT1_2155383_KAR1_walkway_1","2155383_ENT1","2155383_KAR1","1","1","84"
"2155383_ENT1_2155383_TXI1_walkway_1","2155383_ENT1","2155383_TXI1","1","1","54"
"2155383_CNC_2155383_DP2_walkway_1","2155383_CNC","2155383_DP2","1","1","12"
"2155383_CNC_2155383_DP1_walkway_1","2155383_CNC","2155383_DP1","1","1","12"
"2155383_CNC_2155383_DP3_walkway_1","2155383_CNC","2155383_DP3","1","1","12"
"2155383_CNC_2155383_DP13_walkway_1","2155383_CNC","2155383_DP13","1","1","12"
"2155383_DP3_2155383_DP8_escalator_1","2155383_DP3","2155383_DP8","4","1","42"
"2155383_DP8_2155383_DP14_walkway_1","2155383_DP8","2155383_DP14","1","1","12"
"2155383_DP13_2155383_DP14_stairs_1","2155383_DP13","2155383_DP14","2","1","30"
"2155458_2155457_walkway_1","2155458","2155457","1","1","120"
"2155269_2155384_DP1_elevator_1","2155269","2155384_DP1","5","1","60"
"2155270_2155384_DP1_elevator_1","2155270","2155384_DP1","5","1","60"
"2155269_2155384_DP3_escalator_1","2155269","2155384_DP3","4","1","30"
"2155270_2155384_DP3_escalator_1","2155270","2155384_DP3","4","1","30"
"2155269_2155384_DP2_escalator_1","2155269","2155384_DP2","4","1","30"
"2155270_2155384_DP2_escalator_1","2155270","2155384_DP2","4","1","30"
"2155460_2155384_ENT2_walkway_1","2155460","2155384_ENT2","1","1","30"
"2155459_2155384_ENT2_walkway_1","2155459","2155384_ENT2","1","1","60"
"2155384_ENT1_2155384_KAR1_walkway_1","2155384_ENT1","2155384_KAR1","1","1","30"
"2155384_ENT1_2155384_KAR2_walkway_1","2155384_ENT1","2155384_KAR2","1","1","90"
"2155384_ENT1_2155384_KAR3_walkway_1","2155384_ENT1","2155384_KAR3","1","1","90"
"2155384_ENT1_2155384_KAR4_walkway_1","2155384_ENT1","2155384_KAR4","1","1","60"
"2155384_ENT1_2155384_SHD1_walkway_1","2155384_ENT1","2155384_SHD1","1","1","30"
"2155384_ENT1_2155384_CCP1_walkway_1","2155384_ENT1","2155384_CCP1","1","1","210"
"2155384_ENT1_2155384_CCP3_walkway_1","2155384_ENT1","2155384_CCP3","1","1","420"
"2155384_ENT1_2155384_CCP2_walkway_1","2155384_ENT1","2155384_CCP2","1","1","300"
"2155384_ENT1_2155384_CNC1_fare_gate_0","2155384_ENT1","2155384_CNC1","6","0","12"
"2155384_CNC1_2155384_ENT1_exit_gate_0","2155384_CNC1","2155384_ENT1","7","0","12"
"2155384_CNC1_2155384_DP1_walkway_1","2155384_CNC1","2155384_DP1","1","1","18"
"2155384_CNC1_2155384_DP3_walkway_1","2155384_CNC1","2155384_DP3","1","1","18"
"2155384_CNC1_2155384_DP2_walkway_1","2155384_CNC1","2155384_DP2","1","1","18"
"2155384_DP1_2155384_CNC2_walkway_1","2155384_DP1","2155384_CNC2","1","1","18"
"2155384_DP2_2155384_CNC2_walkway_1","2155384_DP2","2155384_CNC2","1","1","18"
"2155384_DP3_2155384_CNC2_walkway_1","2155384_DP3","2155384_CNC2","1","1","18"
"2155384_CNC2_2155384_ENT2_walkway_1","2155384_CNC2","2155384_ENT2","1","1","12"
"2155384_ENT2_2155384_TXI2_walkway_1","2155384_ENT2","2155384_TXI2","1","1","60"
"2155384_ENT2_2155384_TXI1_walkway_1","2155384_ENT2","2155384_TXI1","1","1","30"
"2155384_ENT2_2155384_TXI3_walkway_1","2155384_ENT2","2155384_TXI3","1","1","120"
"2155269_2155270_walkway_1","2155269","2155270","1","1","120"
"2560118_256067_walkway_1","2560118","256067","1","1","120"
"217427_217426_DP1_stairs_1","217427","217426_DP1","2","1","30"
"217428_217426_DP1_stairs_1","217428","217426_DP1","2","1","30"
"217427_217426_DP1_elevator_1","217427","217426_DP1","5","1","60"
"217428_217426_DP1_elevator_1","217428","217426_DP1","5","1","60"
"217422_217426_ENT1_walkway_1","217422","217426_ENT1","1","1","60"
"217421_217426_ENT1_walkway_1","217421","217426_ENT1","1","1","60"
"217426_ENT1_217426_CNC_walkway_1","217426_ENT1","217426_CNC","1","1","6"
"217426_ENT1_217426_TXI1_walkway_1","217426_ENT1","217426_TXI1","1","1","180"
"217426_ENT1_217426_CCP2_walkway_1","217426_ENT1","217426_CCP2","1","1","120"
"217426_ENT1_217426_DP2_walkway_1","217426_ENT1","217426_DP2","1","1","180"
"217426_ENT1_217426_DP3_walkway_1","217426_ENT1","217426_DP3","1","1","300"
"217426_DP1_217426_CNC_walkway_1","217426_DP1","217426_CNC","1","1","6"
"217426_DP2_217426_PAR1_stairs_1","217426_DP2","217426_PAR1","2","1","60"
"217426_DP2_217426_PAR1_elevator_1","217426_DP2","217426_PAR1","5","1","120"
"217426_DP3_217426_PAR2_stairs_1","217426_DP3","217426_PAR2","2","1","60"
"217426_DP3_217426_PAR2_elevator_1","217426_DP3","217426_PAR2","5","1","120"
"217427_217428_walkway_1","217427","217428","1","1","120"
"217422_217421_walkway_1","217422","217421","1","1","120"
"217934_217933_DP1_stairs_1","217934","217933_DP1","2","1","30"
"217935_217933_DP1_stairs_1","217935","217933_DP1","2","1","30"
"217934_217933_DP1_elevator_1","217934","217933_DP1","5","1","60"
"217935_217933_DP1_elevator_1","217935","217933_DP1","5","1","60"
"217936_217933_DP2_elevator_1","217936","217933_DP2","5","1","60"
"217937_217933_DP2_elevator_1","217937","217933_DP2","5","1","60"
"217936_217933_DP2_stairs_1","217936","217933_DP2","2","1","30"
"217937_217933_DP2_stairs_1","217937","217933_DP2","2","1","30"
"217938_217933_ENT_walkway_1","217938","217933_ENT","1","1","60"
"217939_217933_ENT_walkway_1","217939","217933_ENT","1","1","60"
"217933_ENT_217933_CNC_walkway_1","217933_ENT","217933_CNC","1","1","12"
"217933_ENT_217933_KAR1_walkway_1","217933_ENT","217933_KAR1","1","1","60"
"217933_ENT_217933_KAR2_walkway_1","217933_ENT","217933_KAR2","1","1","72"
"217933_ENT_217933_CCP_walkway_1","217933_ENT","217933_CCP","1","1","300"
"217933_ENT_217933_TXI_walkway_1","217933_ENT","217933_TXI","1","1","72"
"217933_CNC_217933_DP1_walkway_1","217933_CNC","217933_DP1","1","1","12"
"217933_CNC_217933_DP2_walkway_1","217933_CNC","217933_DP2","1","1","12"
"217934_217935_walkway_1","217934","217935","1","1","120"
"217936_217937_walkway_1","217936","217937","1","1","120"
"217938_217939_walkway_1","217938","217939","1","1","120"
"2220361_222010_DP4_elevator_1","2220361","222010_DP4","5","1","60"
"2220362_222010_DP4_elevator_1","2220362","222010_DP4","5","1","60"
"2220361_222010_DP4_stairs_1","2220361","222010_DP4","2","1","30"
"2220362_222010_DP4_stairs_1","2220362","222010_DP4","2","1","30"
"2220363_222010_DP5_elevator_1","2220363","222010_DP5","5","1","60"
"2220364_222010_DP5_elevator_1","2220364","222010_DP5","5","1","60"
"2220363_222010_DP5_stairs_1","2220363","222010_DP5","2","1","30"
"2220364_222010_DP5_stairs_1","2220364","222010_DP5","2","1","30"
"2220327_222010_ENT2_walkway_1","2220327","222010_ENT2","1","1","132"
"2220328_222010_ENT2_walkway_1","2220328","222010_ENT2","1","1","132"
"2220330_222010_ENT2_walkway_1","2220330","222010_ENT2","1","1","144"
"222021_222010_ENT2_walkway_1","222021","222010_ENT2","1","1","210"
"2220329_222010_ENT2_walkway_1","2220329","222010_ENT2","1","1","330"
"2220332_222010_ENT2_walkway_1","2220332","222010_ENT2","1","1","330"
"2220331_222010_ENT2_walkway_1","2220331","222010_ENT2","1","1","222"
"2220334_222010_ENT1_walkway_1","2220334","222010_ENT1","1","1","72"
"222028_222010_ENT1_walkway_1","222028","222010_ENT1","1","1","72"
"2220335_222010_ENT1_walkway_1","2220335","222010_ENT1","1","1","72"
"2220333_222010_ENT1_walkway_1","2220333","222010_ENT1","1","1","72"
"2220123_222010_ENT1_walkway_1","2220123","222010_ENT1","1","1","108"
"2220298_222010_ENT1_walkway_1","2220298","222010_ENT1","1","1","102"
"2220122_222010_ENT1_walkway_1","2220122","222010_ENT1","1","1","18"
"222022_222010_ENT2_walkway_1","222022","222010_ENT2","1","1","108"
"222010_ENT1_222010_DP1_elevator_1","222010_ENT1","222010_DP1","5","1","30"
"222010_ENT1_222010_DP1_stairs_1","222010_ENT1","222010_DP1","2","1","18"
"222010_DP1_222010_DP2_walkway_1","222010_DP1","222010_DP2","1","1","30"
"222010_DP2_222010_DP3_walkway_1","222010_DP2","222010_DP3","1","1","30"
"222010_DP2_222010_CNC_fare_gate_0","222010_DP2","222010_CNC","6","0","18"
"222010_CNC_222010_DP2_exit_gate_0","222010_CNC","222010_DP2","7","0","18"
"222010_DP3_222010_ENT2_stairs_1","222010_DP3","222010_ENT2","2","1","30"
"222010_DP3_222010_ENT2_escalator_1","222010_DP3","222010_ENT2","4","1","30"
"222010_CNC_222010_DP4_walkway_1","222010_CNC","222010_DP4","1","1","12"
"222010_CNC_222010_DP5_walkway_1","222010_CNC","222010_DP5","1","1","12"
"2220361_2220362_walkway_1","2220361","2220362","1","1","120"
